stop_id,mode,stop_name,canonical_name,direction_code,aliases,match_status,matched_activity_id,longitude,latitude,activity_observed_at,evidence_count,match_as_of
bus-smk-seni-2-88816be2,bus,TPB SMK Seni 2,smk seni 2,,TPB SMK Seni 2,review_fuzzy,,,,,0,2026-09-12
bus-smk-tajem-ringroad-utara-5c71b7ff,bus,TPB SMK Tajem Ringroad Utara,smk tajem ringroad utara,,TPB SMK Tajem Ringroad Utara,unmatched,,,,,0,2026-09-12
bus-smkn-1-depok-16f4e579,bus,SMKN 1 Depok,smkn 1 depok,,SMKN 1 Depok,unmatched,,,,,0,2026-09-12
bus-smkn-1-depok-e-34fb5c69,bus,SMKN 1 Depok (T),smkn 1 depok,E,SMKN 1 Depok (T),unmatched,,,,,0,2026-09-12
bus-smkn-1-depok-halte-2-25f1181b,bus,SMKN 1 Depok (Halte 2),smkn 1 depok halte 2,,SMKN 1 Depok (Halte 2),unmatched,,,,,0,2026-09-12
bus-smkn-1-depok-w-346d033d,bus,SMKN 1 Depok (B),smkn 1 depok,W,SMKN 1 Depok (B),unmatched,,,,,0,2026-09-12
bus-smp-3-gamping-6fb14f1c,bus,SMP 3 Gamping,smp 3 gamping,,SMP 3 Gamping,unmatched,,,,,0,2026-09-12
bus-smp-9-basen-5068183c,bus,TPB SMP 9 Basen,smp 9 basen,,TPB SMP 9 Basen,unmatched,,,,,0,2026-09-12
bus-smp-9-kota-a0cfd8bc,bus,TPB SMP 9 Kota,smp 9 kota,,TPB SMP 9 Kota,unmatched,,,,,0,2026-09-12
bus-smp-kanisius-gayam-e-3c37e1d9,bus,SMP Kanisius Gayam (Timur),smp kanisius gayam,E,SMP Kanisius Gayam (Timur) | TPB SMP Kanisius Gayam (Timur),review_fuzzy,,,,,0,2026-09-12
bus-smp-kanisius-gayam-w-ae552fef,bus,SMP Kanisius Gayam (Barat),smp kanisius gayam,W,SMP Kanisius Gayam (Barat),review_fuzzy,,,,,0,2026-09-12
bus-smp-muhammadiyah-3-8d306de7,bus,SMP Muhammadiyah 3,smp muhammadiyah 3,,SMP Muhammadiyah 3,unmatched,,,,,0,2026-09-12
bus-smp-n-14-86dc3cfa,bus,Halte SMP N 14,smp n 14,,Halte SMP N 14,matched_exact,6a8ba82fa4262ae1033d0be2,110.3598915994072,-7.786639735892905,2026-08-24T02:10:55.552Z,1,2026-09-12
bus-smp-n-2-bantul-5cb13e64,bus,Halte SMP N 2 Bantul,smp n 2 bantul,,Halte SMP N 2 Bantul,review_fuzzy,,,,,0,2026-09-12
bus-smp-n-4-depok-ced1844f,bus,SMP N 4 Depok,smp n 4 depok,,SMP N 4 Depok,unmatched,,,,,0,2026-09-12
bus-smp-n-6-3c66eb40,bus,SMP N 6,smp n 6,,SMP N 6,review_fuzzy,,,,,0,2026-09-12
bus-smp-negeri-2-ngaglik-15131f5b,bus,SMP Negeri 2 Ngaglik,smp negeri 2 ngaglik,,SMP Negeri 2 Ngaglik,unmatched,,,,,0,2026-09-12
bus-smp-negeri-2-ngaglik-e-849e20e5,bus,SMP Negeri 2 Ngaglik (Timur),smp negeri 2 ngaglik,E,SMP Negeri 2 Ngaglik (Timur),unmatched,,,,,0,2026-09-12
bus-smpn-1-yogyakarta-f7500491,bus,TPB SMPN 1 Yogyakarta,smpn 1 yogyakarta,,TPB SMPN 1 Yogyakarta,matched_exact,6a8d799852d86e03b51acfac,110.37573404625363,-7.777552952341509,2026-08-25T11:16:40.317Z,1,2026-09-12
bus-smpn-11-aa0a8dda,bus,Halte SMPN 11,smpn 11,,Halte SMPN 11,matched_exact,6a8d4cbc52d86e03b51aa790,110.35336727286722,-7.793053560897515,2026-08-25T08:05:16.163Z,1,2026-09-12
bus-smpn-11-eks-perpusda-7eb02814,bus,Halte SMPN 11- Eks Perpusda,smpn 11 eks perpusda,,Halte SMPN 11- Eks Perpusda,unmatched,,,,,0,2026-09-12
bus-smpn-11-w-39ca43b3,bus,SMPN 11 (B),smpn 11,W,SMPN 11 (B),review_fuzzy,,,,,0,2026-09-12
bus-smpn-14-c41a3ead,bus,SMPN 14,smpn 14,,SMPN 14,review_fuzzy,,,,,0,2026-09-12
bus-smpn-2-ngaglik-e-896a85b0,bus,SMPN 2 Ngaglik (T),smpn 2 ngaglik,E,SMPN 2 Ngaglik (T),unmatched,,,,,0,2026-09-12
bus-smpn-2-ngaglik-w-aa32d431,bus,SMPN 2 Ngaglik (B),smpn 2 ngaglik,W,SMPN 2 Ngaglik (B),unmatched,,,,,0,2026-09-12
bus-smpn-4-pakem-c5d3922a,bus,SMPN 4 Pakem,smpn 4 pakem,,SMPN 4 Pakem,unmatched,,,,,0,2026-09-12
bus-smpn-4-pakem-e-ca3b6e77,bus,SMPN 4 Pakem (T),smpn 4 pakem,E,SMPN 4 Pakem (T),unmatched,,,,,0,2026-09-12
bus-solo-sma-de-britto-38b4feb0,bus,Halte TJ Solo (SMA De Britto),solo sma de britto,,Halte TJ Solo (SMA De Britto),unmatched,,,,,0,2026-09-12
bus-solo-sma-debrito-1edde087,bus,Halte TJ Solo (SMA Debrito),solo sma debrito,,Halte TJ Solo (SMA Debrito),unmatched,,,,,0,2026-09-12
bus-soragan-1-0aad9df9,bus,Portabel Soragan 1,soragan 1,,Portabel Soragan 1,unmatched,,,,,0,2026-09-12
bus-soragan-2-49e0e9cb,bus,Portabel Soragan 2,soragan 2,,Portabel Soragan 2,unmatched,,,,,0,2026-09-12
bus-sorogenen-wirosaban-a0db3a0a,bus,TPB Sorogenen (Wirosaban),sorogenen wirosaban,,TPB Sorogenen (Wirosaban),unmatched,,,,,0,2026-09-12
bus-sosrowijayan-dcdae1fc,bus,Sosrowijayan,sosrowijayan,,Sosrowijayan,unmatched,,,,,0,2026-09-12
bus-spbu-concat-e-e9b46f87,bus,SPBU Concat (T),spbu concat,E,SPBU Concat (T),unmatched,,,,,0,2026-09-12
bus-spbu-concat-w-5ef7d708,bus,SPBU Concat (B),spbu concat,W,SPBU Concat (B),unmatched,,,,,0,2026-09-12
bus-spbu-condongcatur-e-794333df,bus,SPBU Condongcatur (Timur),spbu condongcatur,E,SPBU Condongcatur (Timur),unmatched,,,,,0,2026-09-12
bus-spbu-condongcatur-w-a4e66ecc,bus,SPBU Condongcatur (Barat),spbu condongcatur,W,SPBU Condongcatur (Barat),unmatched,,,,,0,2026-09-12
bus-spbu-jakal-e-21fa9d89,bus,SPBU Jakal (T),spbu jakal,E,SPBU Jakal (T),unmatched,,,,,0,2026-09-12
bus-spbu-jakal-w-5de81e09,bus,SPBU Jakal (B),spbu jakal,W,SPBU Jakal (B),unmatched,,,,,0,2026-09-12
bus-spbu-kaliurang-5896c57f,bus,SPBU Kaliurang,spbu kaliurang,,SPBU Kaliurang,unmatched,,,,,0,2026-09-12
bus-spbu-mindi-2-ce3fb31c,bus,SPBU Mindi 2,spbu mindi 2,,SPBU Mindi 2,unmatched,,,,,0,2026-09-12
bus-spbu-mindi-6c8960fa,bus,SPBU Mindi,spbu mindi,,SPBU Mindi,unmatched,,,,,0,2026-09-12
bus-spbu-mindi-n-d1ad7bf8,bus,SPBU Mindi (U),spbu mindi,N,SPBU Mindi (U),unmatched,,,,,0,2026-09-12
bus-spbu-mindi-s-47802fe3,bus,SPBU Mindi (S),spbu mindi,S,SPBU Mindi (S),unmatched,,,,,0,2026-09-12
bus-spbu-monjali-e-8ca8e172,bus,SPBU Monjali (Timur),spbu monjali,E,SPBU Monjali (Timur),unmatched,,,,,0,2026-09-12
bus-spbu-monjali-w-7e90b609,bus,SPBU Monjali (Barat),spbu monjali,W,SPBU Monjali (Barat),unmatched,,,,,0,2026-09-12
bus-stie-ykpn-e-34a03129,bus,STIE YKPN (Timur),stie ykpn,E,STIE YKPN (Timur),review_fuzzy,,,,,0,2026-09-12
bus-stie-ykpn-w-baea62ce,bus,STIE YKPN (Barat),stie ykpn,W,STIE YKPN (Barat),review_fuzzy,,,,,0,2026-09-12
bus-stikes-guna-bangsa-aed05817,bus,Halte Stikes Guna Bangsa,stikes guna bangsa,,Halte Stikes Guna Bangsa,review_fuzzy,,,,,0,2026-09-12
bus-stsrd-visi-tamansiswa-77a7a21f,bus,STSRD Visi Tamansiswa,stsrd visi tamansiswa,,STSRD Visi Tamansiswa,unmatched,,,,,0,2026-09-12
bus-sudirman-bumiputera-453f2846,bus,Halte Sudirman Bumiputera,sudirman bumiputera,,Halte Sudirman Bumiputera,matched_exact,6a8ba3eca4262ae1033d0aed,110.36955864583643,-7.782965837983895,2026-08-24T01:52:44.082Z,1,2026-09-12
bus-sudirman-santika-3b336a7b,bus,Halte Sudirman (Santika),sudirman santika,,Halte Sudirman (Santika),review_fuzzy,,,,,0,2026-09-12
bus-sugiono-2-940b3592,bus,Halte Sugiono 2,sugiono 2,,Halte Sugiono 2,unmatched,,,,,0,2026-09-12
bus-superindo-jakal-e-c89a3713,bus,Superindo Jakal (T),superindo jakal,E,Superindo Jakal (T),unmatched,,,,,0,2026-09-12
bus-superindo-jakal-w-7c86126c,bus,Superindo Jakal (B),superindo jakal,W,Superindo Jakal (B),unmatched,,,,,0,2026-09-12
bus-superindo-kaliurang-55a294ae,bus,Superindo Kaliurang,superindo kaliurang,,Superindo Kaliurang,unmatched,,,,,0,2026-09-12
bus-superindo-kaliurang-halte-2-ac22e6e8,bus,Superindo Kaliurang (Halte 2),superindo kaliurang halte 2,,Superindo Kaliurang (Halte 2),unmatched,,,,,0,2026-09-12
bus-superindo-urip-sumoharjo-9f223797,bus,Halte Superindo Urip Sumoharjo,superindo urip sumoharjo,,Halte Superindo Urip Sumoharjo,review_fuzzy,,,,,0,2026-09-12
bus-suroto-1-321a9677,bus,TPB Suroto 1,suroto 1,,TPB Suroto 1,unmatched,,,,,0,2026-09-12
bus-suryodiningratan-e-0ee7519f,bus,Suryodiningratan (Timur),suryodiningratan,E,Suryodiningratan (Timur),unmatched,,,,,0,2026-09-12
bus-suryodiningratan-w-774bda0f,bus,Suryodiningratan (Barat),suryodiningratan,W,Suryodiningratan (Barat),unmatched,,,,,0,2026-09-12
bus-suryotomo-9ab084b2,bus,Suryotomo,suryotomo,,Suryotomo,matched_exact,6a86b9d289acf23707a33b42,110.36930165994437,-7.799249914845774,2026-08-20T08:24:50.685Z,1,2026-09-12
bus-susteran-novisiat-33aaae59,bus,Susteran Novisiat,susteran novisiat,,Susteran Novisiat | TPB Susteran Novisiat,unmatched,,,,,0,2026-09-12
bus-susteran-novisiat-e-5af4d58e,bus,Susteran Novisiat (T),susteran novisiat,E,Susteran Novisiat (T),unmatched,,,,,0,2026-09-12
bus-taman-makam-pahlawan-n-ca938221,bus,Taman Makam Pahlawan (Utara),taman makam pahlawan,N,Taman Makam Pahlawan (Utara),unmatched,,,,,0,2026-09-12
bus-taman-makam-pahlawan-s-b570770d,bus,Taman Makam Pahlawan (Selatan),taman makam pahlawan,S,Taman Makam Pahlawan (Selatan),unmatched,,,,,0,2026-09-12
bus-taman-pintar-1b9e094b,bus,Taman Pintar,taman pintar,,Taman Pintar,matched_exact,6a86b6ff89acf23707a33178,110.36717622423924,-7.801414970393125,2026-08-20T08:12:47.612Z,1,2026-09-12
bus-tamansari-7a17b638,bus,Portable Tamansari,tamansari,,Portable Tamansari,matched_exact,6a8560833dbe4dacc784a905,110.35602512687007,-7.809813718604147,2026-08-19T07:51:31.316Z,1,2026-09-12
bus-tambak-bayan-1-6c8972ca,bus,TPB Tambak Bayan 1,tambak bayan 1,,TPB Tambak Bayan 1,unmatched,,,,,0,2026-09-12
bus-tarumartani-e70598d0,bus,TPB Tarumartani,tarumartani,,TPB Tarumartani,unmatched,,,,,0,2026-09-12
bus-tarumartani-n-f5b09b35,bus,Tarumartani (Utara),tarumartani,N,Tarumartani (Utara),unmatched,,,,,0,2026-09-12
bus-tegal-gendu-1-6f5470ba,bus,Halte Tegal Gendu 1,tegal gendu 1,,Halte Tegal Gendu 1,matched_exact,6a8a55a40d6732db988bd319,110.39183869483821,-7.826017116757498,2026-08-23T02:06:28.000Z,1,2026-09-12
bus-tegal-gendu-2-b21fd1ee,bus,Halte TJ Tegal Gendu 2,tegal gendu 2,,Halte TJ Tegal Gendu 2,matched_exact,6a8a63d60d6732db988bdba4,110.39132452910576,-7.825830130625448,2026-08-23T03:07:02.443Z,1,2026-09-12
bus-tegal-turi-1-c6504b7f,bus,TPB Tegal Turi 1,tegal turi 1,,TPB Tegal Turi 1,review_fuzzy,,,,,0,2026-09-12
bus-tegal-turi-2-2dbf8ff0,bus,TPB Tegal Turi 2,tegal turi 2,,TPB Tegal Turi 2,review_fuzzy,,,,,0,2026-09-12
bus-tejokusuman-tamansari-e7596b7b,bus,Portabel Tejokusuman (Tamansari),tejokusuman tamansari,,Portabel Tejokusuman (Tamansari),review_fuzzy,,,,,0,2026-09-12
bus-teknik-ugm-n-590d475e,bus,Teknik UGM (Utara),teknik ugm,N,Teknik UGM (Utara),unmatched,,,,,0,2026-09-12
bus-teknik-ugm-s-43bf9635,bus,Teknik UGM (Selatan),teknik ugm,S,Teknik UGM (Selatan),review_fuzzy,,,,,0,2026-09-12
bus-teras-malioboro-2-d4789a15,bus,Portable Teras Malioboro 2,teras malioboro 2,,Portable Teras Malioboro 2,review_fuzzy,,,,,0,2026-09-12
bus-terminal-bangunan-df9b71ae,bus,Terminal Bangunan,terminal bangunan,,Terminal Bangunan,review_fuzzy,,,,,0,2026-09-12
bus-terminal-condongcatur-fcb890e4,bus,Terminal Condongcatur,terminal condongcatur,,Terminal Condongcatur | Terminal Condong Catur,matched_exact,6a8ee08652d86e03b51ba5d2,110.3958987657677,-7.756704954686867,2026-08-26T12:48:06.486Z,1,2026-09-12
bus-terminal-giwangan-ee421b03,bus,Terminal Giwangan,terminal giwangan,,Terminal Giwangan,matched_exact,6a8d6eb952d86e03b51ac23f,110.39183977163486,-7.834127418517099,2026-08-25T10:30:17.563Z,1,2026-09-12
bus-terminal-jombor-536d39cc,bus,Terminal Jombor,terminal jombor,,Terminal Jombor,matched_exact,6a82732138bb192425f47850,110.36128820793846,-7.747511361346895,2026-08-17T02:34:09.677Z,1,2026-09-12
bus-terminal-pakem-ee26af28,bus,Terminal Pakem,terminal pakem,,Terminal Pakem,unmatched,,,,,0,2026-09-12
bus-terminal-palbapang-w-c84e2640,bus,Terminal Palbapang (B),terminal palbapang,W,Terminal Palbapang (B),review_fuzzy,,,,,0,2026-09-12
bus-terminal-prambanan-fabbab31,bus,Terminal Prambanan,terminal prambanan,,Terminal Prambanan,matched_exact,6a86dc1a0235f477d3591718,110.48986020764943,-7.755608814123619,2026-08-20T10:51:06.201Z,1,2026-09-12
bus-timoho-e-91beeecd,bus,Timoho (Timur),timoho,E,Timoho (Timur),unmatched,,,,,0,2026-09-12
bus-timoho-w-b557460d,bus,Timoho (Barat),timoho,W,Timoho (Barat),unmatched,,,,,0,2026-09-12
bus-timur-jembatan-yapah-2-c23c9c0a,bus,Timur Jembatan Yapah 2,timur jembatan yapah 2,,Timur Jembatan Yapah 2,unmatched,,,,,0,2026-09-12
bus-timur-jembatan-yapah-f9e728bc,bus,Timur Jembatan Yapah,timur jembatan yapah,,Timur Jembatan Yapah,unmatched,,,,,0,2026-09-12
bus-timur-jembatan-yapah-n-99a51436,bus,Timur Jembatan Yapah (U),timur jembatan yapah,N,Timur Jembatan Yapah (U),unmatched,,,,,0,2026-09-12
bus-timur-jembatan-yapah-s-bc77fe61,bus,Timur Jembatan Yapah (S),timur jembatan yapah,S,Timur Jembatan Yapah (S),unmatched,,,,,0,2026-09-12
bus-timur-simpang-bantulan-022eaf0f,bus,Timur Simpang Bantulan,timur simpang bantulan,,Timur Simpang Bantulan,unmatched,,,,,0,2026-09-12
bus-tk-bias-e-49f1378f,bus,TK BIAS (T),tk bias,E,TK BIAS (T),unmatched,,,,,0,2026-09-12
bus-tk-bias-kaliurang-cb4024c2,bus,TK Bias Kaliurang,tk bias kaliurang,,TK Bias Kaliurang,unmatched,,,,,0,2026-09-12
bus-tni-al-1-713b0f9f,bus,TPB TNI AL 1,tni al 1,,TPB TNI AL 1,unmatched,,,,,0,2026-09-12
bus-toko-saerah-n-27c4075a,bus,Toko Saerah (U),toko saerah,N,Toko Saerah (U),unmatched,,,,,0,2026-09-12
bus-toko-saerah-s-526320bd,bus,Toko Saerah (S),toko saerah,S,Toko Saerah (S),unmatched,,,,,0,2026-09-12
bus-total-security-sp-demak-ijo-1a6933c9,bus,Portabel Total Security (SP Demak Ijo),total security sp demak ijo,,Portabel Total Security (SP Demak Ijo),unmatched,,,,,0,2026-09-12
bus-transmart-maguwo-83e44d9b,bus,Transmart Maguwo,transmart maguwo,,Transmart Maguwo,review_fuzzy,,,,,0,2026-09-12
bus-tugu-adipura-bantul-halte-2-b6a74e9c,bus,Halte Tugu Adipura Bantul (Halte 2),tugu adipura bantul halte 2,,Halte Tugu Adipura Bantul (Halte 2),review_fuzzy,,,,,0,2026-09-12
bus-tugu-adipura-bantul-polres-bantul-40ff2d29,bus,Tugu Adipura Bantul (Polres Bantul),tugu adipura bantul polres bantul,,Tugu Adipura Bantul (Polres Bantul),review_fuzzy,,,,,0,2026-09-12
bus-tugu-batas-desa-yapah-2-d76e547f,bus,Tugu Batas Desa Yapah 2,tugu batas desa yapah 2,,Tugu Batas Desa Yapah 2,unmatched,,,,,0,2026-09-12
bus-tugu-batas-desa-yapah-89c1dac7,bus,Tugu Batas Desa Yapah,tugu batas desa yapah,,Tugu Batas Desa Yapah,unmatched,,,,,0,2026-09-12
bus-tugu-batas-desa-yapah-n-c5ad09e1,bus,Tugu Batas Desa Yapah (U),tugu batas desa yapah,N,Tugu Batas Desa Yapah (U),unmatched,,,,,0,2026-09-12
bus-tugu-batas-desa-yapah-s-833f3792,bus,Tugu Batas Desa Yapah (S),tugu batas desa yapah,S,Tugu Batas Desa Yapah (S),unmatched,,,,,0,2026-09-12
bus-tvri-e-436715b2,bus,TVRI (T),tvri,E,TVRI (T) | TPB TVRI (Timur),review_fuzzy,,,,,0,2026-09-12
bus-tvri-w-05cc82e3,bus,TVRI (B),tvri,W,TVRI (B) | TVRI (Barat),review_fuzzy,,,,,0,2026-09-12
bus-uad-ringroad-selatan-1-12450bcf,bus,TPB UAD Ringroad Selatan 1,uad ringroad selatan 1,,TPB UAD Ringroad Selatan 1,review_fuzzy,,,,,0,2026-09-12
bus-uad-ringroad-selatan-2-1cdc1ec5,bus,TPB UAD Ringroad Selatan 2,uad ringroad selatan 2,,TPB UAD Ringroad Selatan 2,review_fuzzy,,,,,0,2026-09-12
bus-uii-barat-jalan-38ce747d,bus,UII (Barat Jalan),uii barat jalan,,UII (Barat Jalan),unmatched,,,,,0,2026-09-12
bus-uii-e-1d36c15a,bus,UII (T),uii,E,UII (T),unmatched,,,,,0,2026-09-12
bus-uii-timur-jalan-4bb919c8,bus,UII (Timur Jalan),uii timur jalan,,UII (Timur Jalan),unmatched,,,,,0,2026-09-12
bus-uii-w-d1ee7fb5,bus,UII (B),uii,W,UII (B),unmatched,,,,,0,2026-09-12
bus-uin-sunan-kalijaga-e-43ed7f2c,bus,UIN Sunan Kalijaga (Timur),uin sunan kalijaga,E,UIN Sunan Kalijaga (Timur),review_fuzzy,,,,,0,2026-09-12
bus-uin-sunan-kalijaga-w-d08ce32b,bus,UIN Sunan Kalijaga (Barat),uin sunan kalijaga,W,UIN Sunan Kalijaga (Barat),review_fuzzy,,,,,0,2026-09-12
bus-ukdw-ac100776,bus,UKDW,ukdw,,UKDW,matched_exact,6a82a3f49870dcf66e4587ac,110.37880061400199,-7.785615943750678,2026-08-17T06:02:28.781Z,1,2026-09-12
bus-umy-1-990ef287,bus,TPB UMY 1,umy 1,,TPB UMY 1,review_fuzzy,,,,,0,2026-09-12
bus-umy-2-f4825ea1,bus,TPB UMY 2,umy 2,,TPB UMY 2,review_fuzzy,,,,,0,2026-09-12
bus-unisa-51efca60,bus,TPB UNISA,unisa,,TPB UNISA,unmatched,,,,,0,2026-09-12
bus-univeristas-ahmad-dahlan-0f60ec71,bus,Halte TJ Univeristas Ahmad Dahlan,univeristas ahmad dahlan,,Halte TJ Univeristas Ahmad Dahlan,unmatched,,,,,0,2026-09-12
bus-universitas-ahmad-dahlan-f6ee4d47,bus,Halte TJ Universitas Ahmad Dahlan,universitas ahmad dahlan,,Halte TJ Universitas Ahmad Dahlan,unmatched,,,,,0,2026-09-12
bus-universitas-alma-ata-d05d3a6b,bus,TPB Universitas Alma Ata,universitas alma ata,,TPB Universitas Alma Ata,matched_exact,6a8aa2870d6732db988c21e1,110.32421513238114,-7.817894228385825,2026-08-23T07:34:31.685Z,1,2026-09-12
bus-unriyo-e-2a33f7d2,bus,UNRIYO (T),unriyo,E,UNRIYO (T),unmatched,,,,,0,2026-09-12
bus-unriyo-w-b750694f,bus,UNRIYO (B),unriyo,W,UNRIYO (B),unmatched,,,,,0,2026-09-12
bus-unu-yogyakarta-56921deb,bus,TPB UNU Yogyakarta,unu yogyakarta,,TPB UNU Yogyakarta,matched_exact,6a8929d6478dc3b356b72ecf,110.37641803537275,-7.819695073497641,2026-08-22T04:47:18.055Z,1,2026-09-12
bus-uny-colombo-n-97a5170f,bus,UNY Colombo (U),uny colombo,N,UNY Colombo (U),review_fuzzy,,,,,0,2026-09-12
bus-upn-veteran-6a3e2bb0,bus,Halte UPN Veteran,upn veteran,,Halte UPN Veteran,review_fuzzy,,,,,0,2026-09-12
bus-uty-glagahsari-e-dcaab61f,bus,UTY Glagahsari (Timur),uty glagahsari,E,UTY Glagahsari (Timur),review_fuzzy,,,,,0,2026-09-12
bus-uty-glagahsari-w-ea753827,bus,UTY Glagahsari (Barat),uty glagahsari,W,UTY Glagahsari (Barat),review_fuzzy,,,,,0,2026-09-12
bus-uty-ringroad-utara-1-d1f84e81,bus,Portabel UTY Ringroad Utara 1,uty ringroad utara 1,,Portabel UTY Ringroad Utara 1,review_fuzzy,,,,,0,2026-09-12
bus-uty-ringroad-utara-2-a1cdb21a,bus,Portabel UTY Ringroad Utara 2,uty ringroad utara 2,,Portabel UTY Ringroad Utara 2,review_fuzzy,,,,,0,2026-09-12
bus-vokasi-ugm-541fef52,bus,Vokasi UGM,vokasi ugm,,Vokasi UGM,matched_exact,6a8cfb1f52d86e03b51a5dd9,110.3749454685335,-7.774505145151281,2026-08-25T02:17:03.498Z,1,2026-09-12
bus-vokasi-ugm-e-2e702393,bus,Vokasi UGM (T),vokasi ugm,E,Vokasi UGM (T),review_fuzzy,,,,,0,2026-09-12
bus-vokasi-ugm-w-08874eb4,bus,Vokasi UGM (B),vokasi ugm,W,Vokasi UGM (B),review_fuzzy,,,,,0,2026-09-12
bus-warung-sego-penyetan-banyuwangi-c614c8b7,bus,Warung Sego Penyetan Banyuwangi,warung sego penyetan banyuwangi,,Warung Sego Penyetan Banyuwangi,unmatched,,,,,0,2026-09-12
bus-wedangan-kampoeng-1ea8493d,bus,Wedangan Kampoeng,wedangan kampoeng,,Wedangan Kampoeng,unmatched,,,,,0,2026-09-12
bus-wedangan-kampoeng-e-ceacc5d5,bus,Wedangan Kampoeng (T),wedangan kampoeng,E,Wedangan Kampoeng (T) | Wedangan Kampoeng (Timur),unmatched,,,,,0,2026-09-12
bus-wedangan-kampoeng-w-12246027,bus,Wedangan Kampoeng (B),wedangan kampoeng,W,Wedangan Kampoeng (B),unmatched,,,,,0,2026-09-12
bus-westlake-1-686853be,bus,Portabel Westlake 1,westlake 1,,Portabel Westlake 1,review_fuzzy,,,,,0,2026-09-12
bus-westlake-2-9ab01be8,bus,Portabel Westlake 2,westlake 2,,Portabel Westlake 2,review_fuzzy,,,,,0,2026-09-12
bus-widya-wiwaha-1-70c25809,bus,TPB Widya Wiwaha 1,widya wiwaha 1,,TPB Widya Wiwaha 1,review_fuzzy,,,,,0,2026-09-12
bus-widya-wiwaha-2-c73a5779,bus,TPB Widya Wiwaha 2,widya wiwaha 2,,TPB Widya Wiwaha 2,review_fuzzy,,,,,0,2026-09-12
bus-wirobrajan-1-372c96cd,bus,TPB Wirobrajan 1,wirobrajan 1,,TPB Wirobrajan 1,unmatched,,,,,0,2026-09-12
bus-wirogunan-e-42aa1c47,bus,Wirogunan (Timur),wirogunan,E,Wirogunan (Timur),unmatched,,,,,0,2026-09-12
bus-wirogunan-w-d030e655,bus,Wirogunan (Barat),wirogunan,W,Wirogunan (Barat),unmatched,,,,,0,2026-09-12
bus-wonocatur-664b8ba7,bus,Wonocatur,wonocatur,,Wonocatur,matched_exact,6a92c82652d86e03b51dbb4a,110.40645039690395,-7.798686441635368,2026-08-29T11:53:10.481Z,1,2026-09-12
bus-yakkum-e-64febcd3,bus,YAKKUM (T),yakkum,E,YAKKUM (T),unmatched,,,,,0,2026-09-12
bus-yakkum-w-f4278b8b,bus,YAKKUM (B),yakkum,W,YAKKUM (B),unmatched,,,,,0,2026-09-12
bus-ykpn-8f047ea0,bus,Halte TJ YKPN,ykpn,,Halte TJ YKPN,review_fuzzy,,,,,0,2026-09-12
bus-yogyakarta-0b7ac635,bus,Stasiun Yogyakarta,yogyakarta,,Stasiun Yogyakarta,matched_exact,6a8a8dda52d86e03b519227c,110.36179815416784,-7.789620476123076,2026-08-23T06:06:18.544Z,1,2026-09-12
rail-brambanan-00e94f37,rail,Brambanan,brambanan,,Brambanan,unmatched,,,,,0,2026-09-12
rail-ceper-ad02f5e6,rail,Ceper,ceper,,Ceper,unmatched,,,,,0,2026-09-12
rail-delanggu-cb9b7971,rail,Delanggu,delanggu,,Delanggu,unmatched,,,,,0,2026-09-12
rail-gawok-67f76c7a,rail,Gawok,gawok,,Gawok,unmatched,,,,,0,2026-09-12
rail-jenar-b5839ec3,rail,Jenar,jenar,,Jenar,unmatched,,,,,0,2026-09-12
rail-klaten-e7b4990a,rail,Klaten,klaten,,Klaten,unmatched,,,,,0,2026-09-12
rail-kutoarjo-2e81b286,rail,Kutoarjo,kutoarjo,,Kutoarjo,unmatched,,,,,0,2026-09-12
rail-lempuyangan-165ee6f0,rail,Lempuyangan,lempuyangan,,Lempuyangan,matched_exact,6a82aa139870dcf66e458f1f,110.37746284627354,-7.790234774910843,2026-08-17T06:28:35.004Z,1,2026-09-12
rail-maguwo-489e95b8,rail,Maguwo,maguwo,,Maguwo,unmatched,,,,,0,2026-09-12
rail-palur-afe08766,rail,Palur,palur,,Palur,unmatched,,,,,0,2026-09-12
rail-purwosari-e43dd915,rail,Purwosari,purwosari,,Purwosari,unmatched,,,,,0,2026-09-12
rail-solobalapan-924cecca,rail,Solobalapan,solobalapan,,Solobalapan,unmatched,,,,,0,2026-09-12
rail-solojebres-abe3e7be,rail,Solojebres,solojebres,,Solojebres,unmatched,,,,,0,2026-09-12
rail-srowot-56a56498,rail,Srowot,srowot,,Srowot,unmatched,,,,,0,2026-09-12
rail-wates-ce53a26a,rail,Wates,wates,,Wates,unmatched,,,,,0,2026-09-12
rail-wojo-082cf34c,rail,Wojo,wojo,,Wojo,unmatched,,,,,0,2026-09-12
rail-yogyakarta-ee79e4bf,rail,Yogyakarta,yogyakarta,,Yogyakarta,matched_exact,6a8a8dda52d86e03b519227c,110.36179815416784,-7.789620476123076,2026-08-23T06:06:18.544Z,1,2026-09-12
